"bu_code","identificatie","oppervlakteverblijfsobject","gebruiksdoelverblijfsobject"
"BU05050105","0505010000000743","94","woonfunctie"
"BU05050105","0505010000000744","98","woonfunctie"
"BU05050105","0505010000000745","94","woonfunctie"
"BU05050105","0505010000000746","94","woonfunctie"
"BU05050105","0505010000000747","94","woonfunctie"
"BU05050105","0505010000000748","94","woonfunctie"
"BU05050105","0505010000000749","94","woonfunctie"
"BU05050105","0505010000000750","98","woonfunctie"
"BU05050105","0505010000000751","94","woonfunctie"
"BU05050105","0505010000000752","94","woonfunctie"
"BU05050105","0505010000000753","94","woonfunctie"
"BU05050105","0505010000000754","94","woonfunctie"
"BU05050105","0505010000000755","94","woonfunctie"
"BU05050105","0505010000000756","98","woonfunctie"
"BU05050105","0505010000000757","143","woonfunctie"
"BU05050105","0505010000000758","144","woonfunctie"
"BU05050107","0505010000000790","91","bijeenkomstfunctie"
"BU05050107","0505010000000791","480","winkelfunctie"
"BU05050107","0505010000000792","492","industriefunctie"
"BU05050107","0505010000000793","62","woonfunctie"
"BU05050107","0505010000000794","70","woonfunctie"
"BU05050107","0505010000000796","70","woonfunctie"
"BU05050107","0505010000000798","70","woonfunctie"
"BU05050107","0505010000000800","48","woonfunctie"
"BU05050107","0505010000000802","48","woonfunctie"
"BU05050107","0505010000000804","48","woonfunctie"
"BU05050107","0505010000000806","48","woonfunctie"
"BU05050107","0505010000000807","88","woonfunctie"
"BU05050107","0505010000000809","88","woonfunctie"
"BU05050107","0505010000000810","88","woonfunctie"
"BU05050107","0505010000000812","88","woonfunctie"
"BU05050107","0505010000000814","36","woonfunctie"
"BU05050107","0505010000000816","88","woonfunctie"
"BU05050107","0505010000000817","88","woonfunctie"
"BU05050107","0505010000000819","88","woonfunctie"
"BU05050107","0505010000000821","88","woonfunctie"
"BU05050107","0505010000000823","88","woonfunctie"
"BU05050107","0505010000000825","88","woonfunctie"
"BU05050107","0505010000000827","88","woonfunctie"
"BU05050107","0505010000000829","88","woonfunctie"
"BU05050107","0505010000000831","36","woonfunctie"
"BU05050107","0505010000000833","88","woonfunctie"
"BU05050107","0505010000000835","88","woonfunctie"
"BU05050108","0505010000000836","76","woonfunctie"
"BU05050107","0505010000000837","88","woonfunctie"
"BU05050108","0505010000000838","69","woonfunctie"
"BU05050107","0505010000000839","88","woonfunctie"
"BU05050108","0505010000000840","69","woonfunctie"
"BU05050107","0505010000000841","98","bijeenkomstfunctie"
"BU05050108","0505010000000842","69","woonfunctie"
"BU05050107","0505010000000843","98","winkelfunctie"
"BU05050108","0505010000000844","76","woonfunctie"
"BU05050107","0505010000000845","196","winkelfunctie"
"BU05050108","0505010000000846","69","woonfunctie"
"BU05050108","0505010000000847","69","woonfunctie"
"BU05050107","0505010000000848","90","winkelfunctie"
"BU05050108","0505010000000849","69","woonfunctie"
"BU05050107","0505010000000850","90","winkelfunctie"
"BU05050108","0505010000000851","76","woonfunctie"
"BU05050108","0505010000000852","69","woonfunctie"
"BU05050108","0505010000000853","69","woonfunctie"
"BU05050108","0505010000000854","69","woonfunctie"
"BU05050108","0505010000000855","76","woonfunctie"
"BU05050108","0505010000000856","69","woonfunctie"
"BU05050108","0505010000000857","69","woonfunctie"
"BU05050108","0505010000000858","69","woonfunctie"
"BU05050107","0505010000000859","176","winkelfunctie"
"BU05050107","0505010000000860","99","bijeenkomstfunctie"
"BU05050107","0505010000000862","93","winkelfunctie"
"BU05050107","0505010000000863","5313","onderwijsfunctie"
"BU05050107","0505010000000865","395","kantoorfunctie"
"BU05050107","0505010000000866","395","kantoorfunctie"
"BU05050107","0505010000000867","395","kantoorfunctie"
"BU05050107","0505010000000868","395","kantoorfunctie"
"BU05050107","0505010000000869","395","kantoorfunctie"
"BU05050107","0505010000000870","395","kantoorfunctie"
"BU05050107","0505010000000871","395","kantoorfunctie"
"BU05050107","0505010000000872","395","kantoorfunctie"
"BU05050107","0505010000000873","395","kantoorfunctie"
"BU05051007","0505010000000879","228","woonfunctie"
"BU05051007","0505010000000880","683","industriefunctie"
"BU05051007","0505010000000881","136","woonfunctie"
"BU05051007","0505010000000883","131","woonfunctie"
"BU05051909","0505010000000885","121","woonfunctie"
"BU05050505","0505010000000888","121","woonfunctie"
"BU05050505","0505010000000889","66","woonfunctie"
"BU05050505","0505010000000890","200","bijeenkomstfunctie"
"BU05050505","0505010000000891","66","woonfunctie"
"BU05050505","0505010000000892","68","woonfunctie"
"BU05050505","0505010000000893","66","woonfunctie"
"BU05050505","0505010000000894","68","woonfunctie"
"BU05050505","0505010000000895","66","woonfunctie"
"BU05050505","0505010000000896","68","woonfunctie"
"BU05050505","0505010000000897","66","woonfunctie"
"BU05050505","0505010000000898","68","woonfunctie"
"BU05050505","0505010000000899","66","woonfunctie"
"BU05050505","0505010000000900","68","woonfunctie"
"BU05050505","0505010000000901","66","woonfunctie"
"BU05050505","0505010000000902","68","woonfunctie"
"BU05050505","0505010000000903","66","woonfunctie"
"BU05050505","0505010000000904","68","woonfunctie"
"BU05050505","0505010000000905","66","woonfunctie"
"BU05050505","0505010000000906","68","woonfunctie"
"BU05050505","0505010000000907","66","woonfunctie"
"BU05050505","0505010000000908","68","woonfunctie"
"BU05050505","0505010000000909","66","woonfunctie"
"BU05050505","0505010000000910","68","woonfunctie"
"BU05050505","0505010000000911","66","woonfunctie"
"BU05050505","0505010000000912","68","woonfunctie"
"BU05050505","0505010000000913","66","woonfunctie"
"BU05050505","0505010000000915","68","woonfunctie"
"BU05050505","0505010000000916","66","woonfunctie"
"BU05050505","0505010000000917","68","woonfunctie"
"BU05050505","0505010000000918","66","woonfunctie"
"BU05050505","0505010000000919","68","woonfunctie"
"BU05050505","0505010000000920","66","woonfunctie"
"BU05050505","0505010000000921","68","woonfunctie"
"BU05050505","0505010000000922","68","woonfunctie"
"BU05050700","0505010000000929","150","winkelfunctie"
"BU05050700","0505010000000931","256","winkelfunctie"
"BU05050700","0505010000000934","273","winkelfunctie"
"BU05050700","0505010000000935","240","winkelfunctie"
"BU05050700","0505010000000936","110","winkelfunctie"
"BU05050700","0505010000000937","120","winkelfunctie"
"BU05050700","0505010000000938","135","winkelfunctie"
"BU05050700","0505010000000941","297","winkelfunctie"
"BU05050700","0505010000000942","120","winkelfunctie"
"BU05050700","0505010000000943","169","winkelfunctie"
"BU05050700","0505010000000944","485","winkelfunctie"
"BU05050700","0505010000000945","85","woonfunctie"
"BU05050700","0505010000000946","85","woonfunctie"
"BU05050700","0505010000000948","92","woonfunctie"
"BU05050700","0505010000000949","85","woonfunctie"
"BU05050700","0505010000000950","85","woonfunctie"
"BU05050700","0505010000000951","85","woonfunctie"
"BU05050700","0505010000000952","85","woonfunctie"
"BU05050700","0505010000000953","85","woonfunctie"
"BU05050700","0505010000000954","85","woonfunctie"
"BU05050700","0505010000000955","85","woonfunctie"
"BU05050700","0505010000000956","92","woonfunctie"
"BU05050700","0505010000000957","85","woonfunctie"
"BU05050700","0505010000000958","85","woonfunctie"
"BU05050700","0505010000000959","85","woonfunctie"
"BU05050700","0505010000000960","92","woonfunctie"
"BU05050700","0505010000000961","85","woonfunctie"
"BU05050700","0505010000000962","85","woonfunctie"
"BU05050700","0505010000000963","85","woonfunctie"
"BU05050700","0505010000000964","85","woonfunctie"
"BU05050700","0505010000000965","85","woonfunctie"
"BU05050700","0505010000000966","85","woonfunctie"
"BU05050700","0505010000000967","92","woonfunctie"
"BU05050700","0505010000000968","85","woonfunctie"
"BU05050700","0505010000000969","85","woonfunctie"
"BU05050700","0505010000000970","85","woonfunctie"
"BU05050700","0505010000000971","85","woonfunctie"
"BU05050700","0505010000000972","92","woonfunctie"
"BU05050700","0505010000000973","85","woonfunctie"
"BU05050700","0505010000000974","85","woonfunctie"
"BU05050700","0505010000000975","85","woonfunctie"
"BU05050700","0505010000000976","85","woonfunctie"
"BU05050700","0505010000000977","85","woonfunctie"
"BU05050700","0505010000000978","85","woonfunctie"
"BU05050700","0505010000000979","85","woonfunctie"
"BU05050700","0505010000000980","92","woonfunctie"
"BU05050700","0505010000000981","85","woonfunctie"
"BU05050700","0505010000000982","71","woonfunctie"
"BU05050700","0505010000000983","90","woonfunctie"
"BU05050700","0505010000000984","71","woonfunctie"
"BU05050700","0505010000000985","71","woonfunctie"
"BU05050700","0505010000000986","71","woonfunctie"
"BU05050700","0505010000000987","71","woonfunctie"
"BU05050700","0505010000000988","71","woonfunctie"
"BU05050700","0505010000000989","71","woonfunctie"
"BU05050700","0505010000000990","71","woonfunctie"
"BU05050700","0505010000000991","71","woonfunctie"
"BU05050700","0505010000000992","90","woonfunctie"
"BU05050700","0505010000000993","71","woonfunctie"
"BU05050700","0505010000000996","160","woonfunctie"
"BU05050700","0505010000000999","370","woonfunctie"
"BU05050700","0505010000001000","380","woonfunctie"
"BU05050700","0505010000001001","235","woonfunctie"
"BU05050700","0505010000001003","100","woonfunctie"
"BU05050700","0505010000001004","94","woonfunctie"
"BU05050700","0505010000001005","94","woonfunctie"
"BU05050700","0505010000001006","108","woonfunctie"
"BU05050700","0505010000001007","94","woonfunctie"
"BU05050700","0505010000001008","100","woonfunctie"
"BU05050700","0505010000001009","94","woonfunctie"
"BU05050700","0505010000001010","108","woonfunctie"
"BU05050700","0505010000001011","91","woonfunctie"
"BU05050700","0505010000001012","108","woonfunctie"
"BU05050700","0505010000001013","94","woonfunctie"
"BU05050700","0505010000001014","106","woonfunctie"
"BU05050700","0505010000001015","104","woonfunctie"
"BU05050700","0505010000001016","104","woonfunctie"
"BU05050700","0505010000001017","88","woonfunctie"
"BU05050700","0505010000001018","88","woonfunctie"
"BU05050700","0505010000001019","88","woonfunctie"
"BU05050700","0505010000001020","88","woonfunctie"
"BU05050700","0505010000001021","103","woonfunctie"
"BU05050700","0505010000001022","104","woonfunctie"
"BU05050700","0505010000001023","88","woonfunctie"
"BU05050700","0505010000001024","88","woonfunctie"
"BU05050700","0505010000001025","88","woonfunctie"
"BU05050700","0505010000001026","88","woonfunctie"
"BU05050700","0505010000001027","103","woonfunctie"
"BU05050700","0505010000001028","104","woonfunctie"
"BU05050700","0505010000001029","88","woonfunctie"
"BU05050700","0505010000001030","88","woonfunctie"
"BU05050700","0505010000001031","88","woonfunctie"
"BU05050700","0505010000001032","88","woonfunctie"
"BU05050700","0505010000001033","103","woonfunctie"
"BU05050700","0505010000001034","104","woonfunctie"
"BU05050700","0505010000001035","88","woonfunctie"
"BU05050700","0505010000001036","88","woonfunctie"
"BU05050700","0505010000001037","88","woonfunctie"
"BU05050700","0505010000001038","88","woonfunctie"
"BU05050700","0505010000001039","103","woonfunctie"
"BU05050700","0505010000001040","118","woonfunctie"
"BU05050700","0505010000001041","70","woonfunctie"
"BU05050700","0505010000001042","70","woonfunctie"
"BU05050700","0505010000001043","70","woonfunctie"
"BU05050700","0505010000001044","76","woonfunctie"
"BU05050700","0505010000001045","137","woonfunctie"
"BU05050700","0505010000001046","134","woonfunctie"
"BU05050700","0505010000001047","134","woonfunctie"
"BU05050700","0505010000001048","134","woonfunctie"
"BU05050700","0505010000001049","164","woonfunctie"
"BU05050700","0505010000001050","76","woonfunctie"
"BU05050700","0505010000001051","138","woonfunctie"
"BU05050700","0505010000001052","94","woonfunctie"
"BU05050700","0505010000001053","138","woonfunctie"
"BU05050700","0505010000001057","160","winkelfunctie"
"BU05050700","0505010000001198","72","winkelfunctie"
"BU05050700","0505010000001200","73","winkelfunctie"
"BU05050700","0505010000001201","227","winkelfunctie"
"BU05050700","0505010000001210","454","kantoorfunctie"
"BU05050700","0505010000001215","73","winkelfunctie"
"BU05050700","0505010000001216","317","winkelfunctie"
"BU05050700","0505010000001219","189","winkelfunctie"
"BU05050700","0505010000001220","68","bijeenkomstfunctie"
"BU05050700","0505010000001221","90","woonfunctie"
"BU05050700","0505010000001222","90","woonfunctie"
"BU05050700","0505010000001223","82","woonfunctie"
"BU05050700","0505010000001224","82","woonfunctie"
"BU05050700","0505010000001225","82","woonfunctie"
"BU05050700","0505010000001226","82","woonfunctie"
"BU05050700","0505010000001227","82","woonfunctie"
"BU05050700","0505010000001228","82","woonfunctie"
"BU05050700","0505010000001229","82","woonfunctie"
"BU05050700","0505010000001230","82","woonfunctie"
"BU05050700","0505010000001231","82","woonfunctie"
"BU05050700","0505010000001232","82","woonfunctie"
"BU05050700","0505010000001233","82","woonfunctie"
"BU05050700","0505010000001234","80","woonfunctie"
"BU05050700","0505010000001235","82","woonfunctie"
"BU05050700","0505010000001236","90","woonfunctie"
"BU05050700","0505010000001237","90","woonfunctie"
"BU05050700","0505010000001238","93","woonfunctie"
"BU05050700","0505010000001239","90","woonfunctie"
"BU05050700","0505010000001240","82","woonfunctie"
"BU05050700","0505010000001241","82","woonfunctie"
"BU05050700","0505010000001242","82","woonfunctie"
"BU05050700","0505010000001243","82","woonfunctie"
"BU05050700","0505010000001244","82","woonfunctie"
"BU05050700","0505010000001245","82","woonfunctie"
"BU05050700","0505010000001246","82","woonfunctie"
"BU05050700","0505010000001247","82","woonfunctie"
"BU05050700","0505010000001248","82","woonfunctie"
"BU05050700","0505010000001249","82","woonfunctie"
"BU05050700","0505010000001250","82","woonfunctie"
"BU05050700","0505010000001251","82","woonfunctie"
"BU05050700","0505010000001252","82","woonfunctie"
"BU05050700","0505010000001253","90","woonfunctie"
"BU05050700","0505010000001254","92","woonfunctie"
"BU05050700","0505010000001255","54","woonfunctie"
"BU05050700","0505010000001256","16","overige gebruiksfunctie"
"BU05050700","0505010000001257","16","overige gebruiksfunctie"
"BU05050700","0505010000001258","16","overige gebruiksfunctie"
"BU05050700","0505010000001259","16","overige gebruiksfunctie"
"BU05050700","0505010000001260","16","overige gebruiksfunctie"
"BU05050700","0505010000001261","58","woonfunctie"
"BU05050700","0505010000001262","58","woonfunctie"
"BU05050700","0505010000001263","58","woonfunctie"
"BU05050700","0505010000001264","58","woonfunctie"
"BU05050700","0505010000001265","58","woonfunctie"
"BU05050700","0505010000001266","69","woonfunctie"
"BU05050700","0505010000001267","69","woonfunctie"
"BU05050700","0505010000001268","58","woonfunctie"
"BU05050700","0505010000001269","58","woonfunctie"
"BU05050700","0505010000001270","58","woonfunctie"
"BU05050700","0505010000001271","58","woonfunctie"
"BU05050700","0505010000001272","58","woonfunctie"
"BU05050700","0505010000001273","71","woonfunctie"
