ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalInParticuliereHuishoudens_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonendePersonen_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11
21965;T001038;0 - 5 jaar;GM0559;2020JJ00;;;;;;;;;;
21986;T001038;0 - 5 jaar;GM1842;2020JJ00;974;966;;;;;;;;8
22007;T001038;0 - 5 jaar;GM1731;2020JJ00;1386;1370;;;;;;;;16
22028;T001038;0 - 5 jaar;GM1952;2020JJ00;2663;2627;;;;;;;;36
22049;T001038;0 - 5 jaar;GM0814;2020JJ00;;;;;;;;;;
22070;T001038;0 - 5 jaar;GM0815;2020JJ00;442;440;;;;;;;;2
22091;T001038;0 - 5 jaar;GM0265;2020JJ00;;;;;;;;;;
22112;T001038;0 - 5 jaar;GM1709;2020JJ00;1605;1578;;;;;;;;27
22133;T001038;0 - 5 jaar;GM1978;2020JJ00;2352;2318;;;;;;;;34
22154;T001038;0 - 5 jaar;GM1927;2020JJ00;;;;;;;;;;
22175;T001038;0 - 5 jaar;GM0562;2020JJ00;;;;;;;;;;
22196;T001038;0 - 5 jaar;GM1955;2020JJ00;1513;1485;;;;;;;;28
22217;T001038;0 - 5 jaar;GM0335;2020JJ00;712;702;;;;;;;;10
22238;T001038;0 - 5 jaar;GM0944;2020JJ00;259;257;;;;;;;;2
22259;T001038;0 - 5 jaar;GM0563;2020JJ00;;;;;;;;;;
22280;T001038;0 - 5 jaar;GM0424;2020JJ00;;;;;;;;;;
22301;T001038;0 - 5 jaar;GM0565;2020JJ00;;;;;;;;;;
22322;T001038;0 - 5 jaar;GM0425;2020JJ00;;;;;;;;;;
22343;T001038;0 - 5 jaar;GM1740;2020JJ00;1712;1687;;;;;;;;25
22364;T001038;0 - 5 jaar;GM0426;2020JJ00;;;;;;;;;;
22385;T001038;0 - 5 jaar;GM0643;2020JJ00;;;;;;;;;;
22406;T001038;0 - 5 jaar;GM0946;2020JJ00;735;723;;;;;;;;12
22427;T001038;0 - 5 jaar;GM0266;2020JJ00;;;;;;;;;;
22448;T001038;0 - 5 jaar;GM0304;2020JJ00;;;;;;;;;;
22469;T001038;0 - 5 jaar;GM0412;2020JJ00;;;;;;;;;;
22490;T001038;0 - 5 jaar;GM0356;2020JJ00;3333;3268;;;;;;;;65
22511;T001038;0 - 5 jaar;GM0567;2020JJ00;;;;;;;;;;
22532;T001038;0 - 5 jaar;GM0569;2020JJ00;1444;1435;;;;;;;;9
22553;T001038;0 - 5 jaar;GM0571;2020JJ00;;;;;;;;;;
22574;T001038;0 - 5 jaar;GM0170;2020JJ00;;;;;;;;;;
22595;T001038;0 - 5 jaar;GM0104;2020JJ00;;;;;;;;;;
22616;T001038;0 - 5 jaar;GM0267;2020JJ00;2411;2379;;;;;;;;32
22637;T001038;0 - 5 jaar;GM0268;2020JJ00;8288;8178;;;;;;;;110
22658;T001038;0 - 5 jaar;GM1930;2020JJ00;4315;4225;;;;;;;;90
22679;T001038;0 - 5 jaar;GM1970;2020JJ00;2281;2257;;;;;;;;24
22700;T001038;0 - 5 jaar;GM1695;2020JJ00;239;235;;;;;;;;4
22721;T001038;0 - 5 jaar;GM1699;2020JJ00;1306;1294;;;;;;;;12
22742;T001038;0 - 5 jaar;GM0529;2020JJ00;;;;;;;;;;
22763;T001038;0 - 5 jaar;GM0171;2020JJ00;2759;2718;;;;;;;;41
22784;T001038;0 - 5 jaar;GM0575;2020JJ00;1900;1876;;;;;;;;24
22805;T001038;0 - 5 jaar;GM0576;2020JJ00;;;;;;;;;;
22826;T001038;0 - 5 jaar;GM0577;2020JJ00;;;;;;;;;;
22847;T001038;0 - 5 jaar;GM0820;2020JJ00;1102;1085;;;;;;;;17
22868;T001038;0 - 5 jaar;GM0302;2020JJ00;1664;1650;;;;;;;;14
22889;T001038;0 - 5 jaar;GM0951;2020JJ00;;;;;;;;;;
22910;T001038;0 - 5 jaar;GM0429;2020JJ00;;;;;;;;;;
22931;T001038;0 - 5 jaar;GM0579;2020JJ00;1376;1365;;;;;;;;11
22952;T001038;0 - 5 jaar;GM0823;2020JJ00;805;791;;;;;;;;14
22973;T001038;0 - 5 jaar;GM0824;2020JJ00;1065;1051;;;;;;;;14
22994;T001038;0 - 5 jaar;GM1895;2020JJ00;1483;1454;;;;;;;;29
23015;T001038;0 - 5 jaar;GM0269;2020JJ00;1379;1368;;;;;;;;11
23036;T001038;0 - 5 jaar;GM0173;2020JJ00;1376;1373;;;;;;;;3
23057;T001038;0 - 5 jaar;GM0174;2020JJ00;;;;;;;;;;
23078;T001038;0 - 5 jaar;GM1773;2020JJ00;843;839;;;;;;;;4
23099;T001038;0 - 5 jaar;GM0175;2020JJ00;866;856;;;;;;;;10
23120;T001038;0 - 5 jaar;GM0881;2020JJ00;;;;;;;;;;
23141;T001038;0 - 5 jaar;GM1586;2020JJ00;1306;1297;;;;;;;;9
23162;T001038;0 - 5 jaar;GM0692;2020JJ00;;;;;;;;;;
23183;T001038;0 - 5 jaar;GM0826;2020JJ00;2743;2708;;;;;;;;35
23204;T001038;0 - 5 jaar;GM0580;2020JJ00;;;;;;;;;;
23225;T001038;0 - 5 jaar;GM0085;2020JJ00;1085;1067;;;;;;;;18
23246;T001038;0 - 5 jaar;GM0431;2020JJ00;492;482;;;;;;;;10
23267;T001038;0 - 5 jaar;GM0176;2020JJ00;;;;;;;;;;
23288;T001038;0 - 5 jaar;GM0432;2020JJ00;562;552;;;;;;;;10
23309;T001038;0 - 5 jaar;GM0086;2020JJ00;1376;1356;;;;;;;;20
23330;T001038;0 - 5 jaar;GM0828;2020JJ00;4489;4424;;;;;;;;65
23351;T001038;0 - 5 jaar;GM0584;2020JJ00;;;;;;;;;;
23372;T001038;0 - 5 jaar;GM1509;2020JJ00;1522;1506;;;;;;;;16
23393;T001038;0 - 5 jaar;GM0437;2020JJ00;712;703;;;;;;;;9
23414;T001038;0 - 5 jaar;GM0644;2020JJ00;;;;;;;;;;
23435;T001038;0 - 5 jaar;GM0589;2020JJ00;543;541;;;;;;;;2
23456;T001038;0 - 5 jaar;GM1734;2020JJ00;2517;2488;;;;;;;;29
23477;T001038;0 - 5 jaar;GM0590;2020JJ00;1530;1512;;;;;;;;18
23498;T001038;0 - 5 jaar;GM1894;2020JJ00;1866;1845;;;;;;;;21
23519;T001038;0 - 5 jaar;GM0765;2020JJ00;559;546;;;;;;;;13
23540;T001038;0 - 5 jaar;GM0594;2020JJ00;;;;;;;;;;
23561;T001038;0 - 5 jaar;GM1926;2020JJ00;3035;2990;;;;;;;;45
23582;T001038;0 - 5 jaar;GM0439;2020JJ00;3702;3611;;;;;;;;91
23603;T001038;0 - 5 jaar;GM0273;2020JJ00;1244;1228;;;;;;;;16
23624;T001038;0 - 5 jaar;GM0177;2020JJ00;1813;1800;;;;;;;;13
23645;T001038;0 - 5 jaar;GM0835;2020JJ00;;;;;;;;;;
23666;T001038;0 - 5 jaar;GM0595;2020JJ00;;;;;;;;;;
23687;T001038;0 - 5 jaar;GM1661;2020JJ00;;;;;;;;;;
23708;T001038;0 - 5 jaar;GM0703;2020JJ00;1544;1535;;;;;;;;9
23729;T001038;0 - 5 jaar;GM0274;2020JJ00;1154;1144;;;;;;;;10
23750;T001038;0 - 5 jaar;GM0339;2020JJ00;397;396;;;;;;;;1
23771;T001038;0 - 5 jaar;GM1667;2020JJ00;706;700;;;;;;;;6
23792;T001038;0 - 5 jaar;GM0275;2020JJ00;1776;1758;;;;;;;;18
23813;T001038;0 - 5 jaar;GM0340;2020JJ00;1084;1072;;;;;;;;12
23834;T001038;0 - 5 jaar;GM0597;2020JJ00;2330;2283;;;;;;;;47
23855;T001038;0 - 5 jaar;GM0602;2020JJ00;;;;;;;;;;
23876;T001038;0 - 5 jaar;GM0196;2020JJ00;;;;;;;;;;
23897;T001038;0 - 5 jaar;GM1672;2020JJ00;;;;;;;;;;
23918;T001038;0 - 5 jaar;GM0178;2020JJ00;;;;;;;;;;
23939;T001038;0 - 5 jaar;GM1742;2020JJ00;2268;2246;;;;;;;;22
23960;T001038;0 - 5 jaar;GM0603;2020JJ00;3404;3341;;;;;;;;63
23981;T001038;0 - 5 jaar;GM1669;2020JJ00;801;782;;;;;;;;19
24002;T001038;0 - 5 jaar;GM0957;2020JJ00;2626;2589;;;;;;;;37
24023;T001038;0 - 5 jaar;GM1670;2020JJ00;;;;;;;;;;
24044;T001038;0 - 5 jaar;GM0736;2020JJ00;2182;2148;;;;;;;;34
24065;T001038;0 - 5 jaar;GM1674;2020JJ00;3602;3555;;;;;;;;47
24086;T001038;0 - 5 jaar;GM0599;2020JJ00;35923;35015;;;;;;;;908
24107;T001038;0 - 5 jaar;GM0600;2020JJ00;;;;;;;;;;
24128;T001038;0 - 5 jaar;GM0277;2020JJ00;84;84;;;;;;;;0
24149;T001038;0 - 5 jaar;GM0840;2020JJ00;960;944;;;;;;;;16
24170;T001038;0 - 5 jaar;GM0278;2020JJ00;;;;;;;;;;
24191;T001038;0 - 5 jaar;GM0704;2020JJ00;;;;;;;;;;
24212;T001038;0 - 5 jaar;GM0604;2020JJ00;;;;;;;;;;
24233;T001038;0 - 5 jaar;GM0441;2020JJ00;1880;1841;;;;;;;;39
24254;T001038;0 - 5 jaar;GM0039;2020JJ00;;;;;;;;;;
24275;T001038;0 - 5 jaar;GM0458;2020JJ00;;;;;;;;;;
24296;T001038;0 - 5 jaar;GM0279;2020JJ00;619;613;;;;;;;;6
24317;T001038;0 - 5 jaar;GM0606;2020JJ00;4261;4125;;;;;;;;136
24338;T001038;0 - 5 jaar;GM0088;2020JJ00;28;28;;;;;;;;0
24359;T001038;0 - 5 jaar;GM0844;2020JJ00;;;;;;;;;;
24380;T001038;0 - 5 jaar;GM0962;2020JJ00;;;;;;;;;;
24401;T001038;0 - 5 jaar;GM0607;2020JJ00;;;;;;;;;;
24422;T001038;0 - 5 jaar;GM0608;2020JJ00;;;;;;;;;;
24443;T001038;0 - 5 jaar;GM0444;2020JJ00;;;;;;;;;;
24464;T001038;0 - 5 jaar;GM1676;2020JJ00;1462;1441;;;;;;;;21
24485;T001038;0 - 5 jaar;GM0964;2020JJ00;;;;;;;;;;
24506;T001038;0 - 5 jaar;GM0965;2020JJ00;435;427;;;;;;;;8
24527;T001038;0 - 5 jaar;GM1702;2020JJ00;569;567;;;;;;;;2
24548;T001038;0 - 5 jaar;GM0845;2020JJ00;1420;1408;;;;;;;;12
24569;T001038;0 - 5 jaar;GM0846;2020JJ00;;;;;;;;;;
24590;T001038;0 - 5 jaar;GM0968;2020JJ00;;;;;;;;;;
24611;T001038;0 - 5 jaar;GM1883;2020JJ00;3598;3533;;;;;;;;65
24632;T001038;0 - 5 jaar;GM0051;2020JJ00;;;;;;;;;;
24653;T001038;0 - 5 jaar;GM0610;2020JJ00;1497;1477;;;;;;;;20
24674;T001038;0 - 5 jaar;GM0040;2020JJ00;;;;;;;;;;
24695;T001038;0 - 5 jaar;GM1714;2020JJ00;868;849;;;;;;;;19
24716;T001038;0 - 5 jaar;GM1698;2020JJ00;;;;;;;;;;
24737;T001038;0 - 5 jaar;GM0090;2020JJ00;2678;2639;;;;;;;;39
24758;T001038;0 - 5 jaar;GM0091;2020JJ00;;;;;;;;;;
24779;T001038;0 - 5 jaar;GM0342;2020JJ00;2246;2227;;;;;;;;19
24800;T001038;0 - 5 jaar;GM0847;2020JJ00;1005;996;;;;;;;;9
24821;T001038;0 - 5 jaar;GM0848;2020JJ00;880;872;;;;;;;;8
24842;T001038;0 - 5 jaar;GM0612;2020JJ00;;;;;;;;;;
24863;T001038;0 - 5 jaar;GM0179;2020JJ00;;;;;;;;;;
24884;T001038;0 - 5 jaar;GM0037;2020JJ00;1297;1276;;;;;;;;21
24905;T001038;0 - 5 jaar;GM0180;2020JJ00;1292;1287;;;;;;;;5
24926;T001038;0 - 5 jaar;GM0532;2020JJ00;1123;1114;;;;;;;;9
24947;T001038;0 - 5 jaar;GM0851;2020JJ00;1079;1063;;;;;;;;16
24968;T001038;0 - 5 jaar;GM0280;2020JJ00;;;;;;;;;;
24989;T001038;0 - 5 jaar;GM0181;2020JJ00;;;;;;;;;;
25010;T001038;0 - 5 jaar;GM1708;2020JJ00;2151;2125;;;;;;;;26
25031;T001038;0 - 5 jaar;GM0971;2020JJ00;896;886;;;;;;;;10
25052;T001038;0 - 5 jaar;GM1904;2020JJ00;3331;3287;;;;;;;;44
25073;T001038;0 - 5 jaar;GM0617;2020JJ00;;;;;;;;;;
25094;T001038;0 - 5 jaar;GM1900;2020JJ00;4204;4164;;;;;;;;40
25115;T001038;0 - 5 jaar;GM0974;2020JJ00;;;;;;;;;;
25136;T001038;0 - 5 jaar;GM0975;2020JJ00;;;;;;;;;;
25157;T001038;0 - 5 jaar;GM0976;2020JJ00;;;;;;;;;;
25178;T001038;0 - 5 jaar;GM0715;2020JJ00;2309;2265;;;;;;;;44
25199;T001038;0 - 5 jaar;GM0093;2020JJ00;156;152;;;;;;;;4
25220;T001038;0 - 5 jaar;GM0448;2020JJ00;507;493;;;;;;;;14
25241;T001038;0 - 5 jaar;GM1525;2020JJ00;1867;1847;;;;;;;;20
25262;T001038;0 - 5 jaar;GM0716;2020JJ00;1471;1454;;;;;;;;17
25283;T001038;0 - 5 jaar;GM0977;2020JJ00;;;;;;;;;;
25304;T001038;0 - 5 jaar;GM0281;2020JJ00;1971;1922;;;;;;;;49
25325;T001038;0 - 5 jaar;GM0855;2020JJ00;10224;10069;;;;;;;;155
25346;T001038;0 - 5 jaar;GM0183;2020JJ00;987;983;;;;;;;;4
25367;T001038;0 - 5 jaar;GM1700;2020JJ00;1736;1702;;;;;;;;34
25388;T001038;0 - 5 jaar;GM1730;2020JJ00;1712;1702;;;;;;;;10
25409;T001038;0 - 5 jaar;GM0737;2020JJ00;1495;1476;;;;;;;;19
25430;T001038;0 - 5 jaar;GM0282;2020JJ00;;;;;;;;;;
25451;T001038;0 - 5 jaar;GM0856;2020JJ00;2015;1994;;;;;;;;21
25472;T001038;0 - 5 jaar;GM0450;2020JJ00;700;694;;;;;;;;6
25493;T001038;0 - 5 jaar;GM0451;2020JJ00;1504;1489;;;;;;;;15
25514;T001038;0 - 5 jaar;GM0184;2020JJ00;1948;1930;;;;;;;;18
25535;T001038;0 - 5 jaar;GM0344;2020JJ00;21766;21557;;;;;;;;209
25556;T001038;0 - 5 jaar;GM1581;2020JJ00;2316;2293;;;;;;;;23
25577;T001038;0 - 5 jaar;GM0981;2020JJ00;324;312;;;;;;;;12
25598;T001038;0 - 5 jaar;GM0283;2020JJ00;;;;;;;;;;
25619;T001038;0 - 5 jaar;GM0619;2020JJ00;;;;;;;;;;
25640;T001038;0 - 5 jaar;GM0994;2020JJ00;533;526;;;;;;;;7
25661;T001038;0 - 5 jaar;GM0858;2020JJ00;1361;1335;;;;;;;;26
25682;T001038;0 - 5 jaar;GM0047;2020JJ00;1117;1098;;;;;;;;19
25703;T001038;0 - 5 jaar;GM0345;2020JJ00;4062;4024;;;;;;;;38
25724;T001038;0 - 5 jaar;GM0717;2020JJ00;1057;1047;;;;;;;;10
25745;T001038;0 - 5 jaar;GM0860;2020JJ00;;;;;;;;;;
25766;T001038;0 - 5 jaar;GM0861;2020JJ00;2108;2090;;;;;;;;18
25787;T001038;0 - 5 jaar;GM0453;2020JJ00;3273;3230;;;;;;;;43
25808;T001038;0 - 5 jaar;GM0454;2020JJ00;;;;;;;;;;
25829;T001038;0 - 5 jaar;GM0983;2020JJ00;4562;4486;;;;;;;;76
25850;T001038;0 - 5 jaar;GM0984;2020JJ00;1975;1949;;;;;;;;26
25871;T001038;0 - 5 jaar;GM0620;2020JJ00;;;;;;;;;;
25892;T001038;0 - 5 jaar;GM1961;2020JJ00;3268;3236;;;;;;;;32
25913;T001038;0 - 5 jaar;GM0622;2020JJ00;3945;3891;;;;;;;;54
25934;T001038;0 - 5 jaar;GM0048;2020JJ00;;;;;;;;;;
25955;T001038;0 - 5 jaar;GM0347;2020JJ00;;;;;;;;;;
25976;T001038;0 - 5 jaar;GM0096;2020JJ00;29;29;;;;;;;;0
25997;T001038;0 - 5 jaar;GM0718;2020JJ00;1914;1877;;;;;;;;37
26018;T001038;0 - 5 jaar;GM0623;2020JJ00;;;;;;;;;;
26039;T001038;0 - 5 jaar;GM0986;2020JJ00;560;554;;;;;;;;6
26060;T001038;0 - 5 jaar;GM0624;2020JJ00;;;;;;;;;;
26081;T001038;0 - 5 jaar;GM0625;2020JJ00;;;;;;;;;;
26102;T001038;0 - 5 jaar;GM0626;2020JJ00;1277;1261;;;;;;;;16
26123;T001038;0 - 5 jaar;GM0285;2020JJ00;1145;1134;;;;;;;;11
26144;T001038;0 - 5 jaar;GM0286;2020JJ00;;;;;;;;;;
26165;T001038;0 - 5 jaar;GM0186;2020JJ00;;;;;;;;;;
26186;T001038;0 - 5 jaar;GM0865;2020JJ00;1466;1455;;;;;;;;11
26207;T001038;0 - 5 jaar;GM1949;2020JJ00;2093;2070;;;;;;;;23
26228;T001038;0 - 5 jaar;GM0866;2020JJ00;889;883;;;;;;;;6
26249;T001038;0 - 5 jaar;GM0867;2020JJ00;2387;2354;;;;;;;;33
26270;T001038;0 - 5 jaar;GM0627;2020JJ00;1887;1865;;;;;;;;22
26291;T001038;0 - 5 jaar;GM0289;2020JJ00;1545;1512;;;;;;;;33
26312;T001038;0 - 5 jaar;GM0628;2020JJ00;;;;;;;;;;
26333;T001038;0 - 5 jaar;GM0291;2020JJ00;;;;;;;;;;
26354;T001038;0 - 5 jaar;GM0629;2020JJ00;1066;1038;;;;;;;;28
26375;T001038;0 - 5 jaar;GM0630;2020JJ00;;;;;;;;;;
26396;T001038;0 - 5 jaar;GM0852;2020JJ00;784;771;;;;;;;;13
26417;T001038;0 - 5 jaar;GM0188;2020JJ00;;;;;;;;;;
26438;T001038;0 - 5 jaar;GM0988;2020JJ00;2132;2109;;;;;;;;23
26459;T001038;0 - 5 jaar;GM0457;2020JJ00;1239;1234;;;;;;;;5
26480;T001038;0 - 5 jaar;GM0292;2020JJ00;;;;;;;;;;
26501;T001038;0 - 5 jaar;GM0870;2020JJ00;;;;;;;;;;
26522;T001038;0 - 5 jaar;GM0459;2020JJ00;;;;;;;;;;
26543;T001038;0 - 5 jaar;GM1960;2020JJ00;2675;2642;;;;;;;;33
26564;T001038;0 - 5 jaar;GM0668;2020JJ00;867;856;;;;;;;;11
26585;T001038;0 - 5 jaar;GM0558;2020JJ00;;;;;;;;;;
26606;T001038;0 - 5 jaar;GM1969;2020JJ00;3231;3187;;;;;;;;44
26627;T001038;0 - 5 jaar;GM1701;2020JJ00;685;675;;;;;;;;10
26648;T001038;0 - 5 jaar;GM0293;2020JJ00;721;714;;;;;;;;7
26669;T001038;0 - 5 jaar;GM1950;2020JJ00;915;905;;;;;;;;10
26690;T001038;0 - 5 jaar;GM1783;2020JJ00;5865;5802;;;;;;;;63
26711;T001038;0 - 5 jaar;GM0098;2020JJ00;1207;1189;;;;;;;;18
26732;T001038;0 - 5 jaar;GM0614;2020JJ00;536;523;;;;;;;;13
26753;T001038;0 - 5 jaar;GM0189;2020JJ00;1264;1249;;;;;;;;15
26774;T001038;0 - 5 jaar;GM0462;2020JJ00;;;;;;;;;;
26795;T001038;0 - 5 jaar;GM0463;2020JJ00;;;;;;;;;;
26816;T001038;0 - 5 jaar;GM0296;2020JJ00;1770;1751;;;;;;;;19
26837;T001038;0 - 5 jaar;GM1696;2020JJ00;1153;1140;;;;;;;;13
26858;T001038;0 - 5 jaar;GM0190;2020JJ00;;;;;;;;;;
26879;T001038;0 - 5 jaar;GM0352;2020JJ00;1197;1184;;;;;;;;13
26900;T001038;0 - 5 jaar;GM0052;2020JJ00;;;;;;;;;;
26921;T001038;0 - 5 jaar;GM0053;2020JJ00;;;;;;;;;;
26942;T001038;0 - 5 jaar;GM0294;2020JJ00;1164;1149;;;;;;;;15
26963;T001038;0 - 5 jaar;GM0295;2020JJ00;;;;;;;;;;
26984;T001038;0 - 5 jaar;GM0873;2020JJ00;916;899;;;;;;;;17
27005;T001038;0 - 5 jaar;GM0632;2020JJ00;2759;2741;;;;;;;;18
27026;T001038;0 - 5 jaar;GM0466;2020JJ00;;;;;;;;;;
27047;T001038;0 - 5 jaar;GM1690;2020JJ00;1112;1097;;;;;;;;15
27068;T001038;0 - 5 jaar;GM0880;2020JJ00;722;713;;;;;;;;9
27089;T001038;0 - 5 jaar;GM0351;2020JJ00;855;848;;;;;;;;7
27110;T001038;0 - 5 jaar;GM0874;2020JJ00;;;;;;;;;;
27131;T001038;0 - 5 jaar;GM0710;2020JJ00;;;;;;;;;;
27152;T001038;0 - 5 jaar;GM0683;2020JJ00;;;;;;;;;;
27173;T001038;0 - 5 jaar;GM0479;2020JJ00;8659;8457;;;;;;;;202
27194;T001038;0 - 5 jaar;GM0297;2020JJ00;1672;1652;;;;;;;;20
27215;T001038;0 - 5 jaar;GM0473;2020JJ00;664;650;;;;;;;;14
27236;T001038;0 - 5 jaar;GM0707;2020JJ00;;;;;;;;;;
27257;T001038;0 - 5 jaar;GM0478;2020JJ00;;;;;;;;;;
27278;T001038;0 - 5 jaar;GM0050;2020JJ00;1168;1150;;;;;;;;18
27299;T001038;0 - 5 jaar;GM0355;2020JJ00;3542;3510;;;;;;;;32
27320;T001038;0 - 5 jaar;GM0298;2020JJ00;;;;;;;;;;
27341;T001038;0 - 5 jaar;GM0299;2020JJ00;1834;1815;;;;;;;;19
27362;T001038;0 - 5 jaar;GM1666;2020JJ00;;;;;;;;;;
27383;T001038;0 - 5 jaar;GM0476;2020JJ00;;;;;;;;;;
27404;T001038;0 - 5 jaar;GM0637;2020JJ00;6592;6454;;;;;;;;138
27425;T001038;0 - 5 jaar;GM0638;2020JJ00;394;389;;;;;;;;5
27446;T001038;0 - 5 jaar;GM0056;2020JJ00;;;;;;;;;;
27467;T001038;0 - 5 jaar;GM1892;2020JJ00;2631;2599;;;;;;;;32
27488;T001038;0 - 5 jaar;GM0879;2020JJ00;933;927;;;;;;;;6
27509;T001038;0 - 5 jaar;GM0301;2020JJ00;1944;1924;;;;;;;;20
27530;T001038;0 - 5 jaar;GM1896;2020JJ00;1442;1434;;;;;;;;8
27551;T001038;0 - 5 jaar;GM0192;2020JJ00;;;;;;;;;;
27572;T001038;0 - 5 jaar;GM0642;2020JJ00;2348;2314;;;;;;;;34
27593;T001038;0 - 5 jaar;GM0193;2020JJ00;7055;6996;;;;;;;;59
28811;T001038;5 - 10 jaar;GM1680;2020JJ00;1158;1137;;;;;;;;21
28832;T001038;5 - 10 jaar;GM0738;2020JJ00;;;;;;;;;;
28853;T001038;5 - 10 jaar;GM0358;2020JJ00;1928;1910;;;;;;;;18
28874;T001038;5 - 10 jaar;GM0197;2020JJ00;1351;1337;;;;;;;;14
28895;T001038;5 - 10 jaar;GM0480;2020JJ00;;;;;;;;;;
28916;T001038;5 - 10 jaar;GM0305;2020JJ00;;;;;;;;;;
28937;T001038;5 - 10 jaar;GM0059;2020JJ00;1601;1576;;;;;;;;25
28958;T001038;5 - 10 jaar;GM0360;2020JJ00;;;;;;;;;;
28979;T001038;5 - 10 jaar;GM0482;2020JJ00;1324;1309;;;;;;;;15
29000;T001038;5 - 10 jaar;GM0613;2020JJ00;1570;1552;;;;;;;;18
29021;T001038;5 - 10 jaar;GM0483;2020JJ00;;;;;;;;;;
29042;T001038;5 - 10 jaar;GM0361;2020JJ00;5770;5681;;;;;;;;89
29063;T001038;5 - 10 jaar;GM0141;2020JJ00;3733;3666;;;;;;;;67
29084;T001038;5 - 10 jaar;GM0034;2020JJ00;13097;12838;;;;;;;;259
29105;T001038;5 - 10 jaar;GM0484;2020JJ00;6230;6173;;;;;;;;57
29126;T001038;5 - 10 jaar;GM1723;2020JJ00;512;500;;;;;;;;12
29147;T001038;5 - 10 jaar;GM1959;2020JJ00;3235;3176;;;;;;;;59
29168;T001038;5 - 10 jaar;GM0142;2020JJ00;;;;;;;;;;
29189;T001038;5 - 10 jaar;GM1679;2020JJ00;;;;;;;;;;
29210;T001038;5 - 10 jaar;GM0060;2020JJ00;196;194;;;;;;;;2
29231;T001038;5 - 10 jaar;GM0306;2020JJ00;;;;;;;;;;
29252;T001038;5 - 10 jaar;GM0307;2020JJ00;9511;9430;;;;;;;;81
29273;T001038;5 - 10 jaar;GM0362;2020JJ00;5936;5872;;;;;;;;64
29294;T001038;5 - 10 jaar;GM0363;2020JJ00;40154;39380;;;;;;;;774
29315;T001038;5 - 10 jaar;GM0364;2020JJ00;;;;;;;;;;
29336;T001038;5 - 10 jaar;GM0199;2020JJ00;;;;;;;;;;
29357;T001038;5 - 10 jaar;GM0366;2020JJ00;;;;;;;;;;
29378;T001038;5 - 10 jaar;GM0200;2020JJ00;8471;8371;;;;;;;;100
29399;T001038;5 - 10 jaar;GM0003;2020JJ00;559;556;;;;;;;;3
29420;T001038;5 - 10 jaar;GM0885;2020JJ00;;;;;;;;;;
29441;T001038;5 - 10 jaar;GM0202;2020JJ00;8470;8360;;;;;;;;110
29462;T001038;5 - 10 jaar;GM0106;2020JJ00;3596;3543;;;;;;;;53
29483;T001038;5 - 10 jaar;GM0743;2020JJ00;793;778;;;;;;;;15
29504;T001038;5 - 10 jaar;GM0143;2020JJ00;;;;;;;;;;
29525;T001038;5 - 10 jaar;GM0650;2020JJ00;;;;;;;;;;
29546;T001038;5 - 10 jaar;GM0744;2020JJ00;298;294;;;;;;;;4
29567;T001038;5 - 10 jaar;GM0308;2020JJ00;1348;1341;;;;;;;;7
29588;T001038;5 - 10 jaar;GM0489;2020JJ00;2995;2941;;;;;;;;54
29609;T001038;5 - 10 jaar;GM0203;2020JJ00;4282;4214;;;;;;;;68
29630;T001038;5 - 10 jaar;GM0144;2020JJ00;;;;;;;;;;
29651;T001038;5 - 10 jaar;GM0005;2020JJ00;;;;;;;;;;
29672;T001038;5 - 10 jaar;GM0888;2020JJ00;642;632;;;;;;;;10
29693;T001038;5 - 10 jaar;GM1954;2020JJ00;1579;1553;;;;;;;;26
29714;T001038;5 - 10 jaar;GM0370;2020JJ00;614;608;;;;;;;;6
29735;T001038;5 - 10 jaar;GM0889;2020JJ00;604;599;;;;;;;;5
29756;T001038;5 - 10 jaar;GM0890;2020JJ00;;;;;;;;;;
29777;T001038;5 - 10 jaar;GM0007;2020JJ00;;;;;;;;;;
29798;T001038;5 - 10 jaar;GM0206;2020JJ00;;;;;;;;;;
29819;T001038;5 - 10 jaar;GM0372;2020JJ00;;;;;;;;;;
29840;T001038;5 - 10 jaar;GM1945;2020JJ00;1534;1522;;;;;;;;12
29861;T001038;5 - 10 jaar;GM0491;2020JJ00;;;;;;;;;;
29882;T001038;5 - 10 jaar;GM1724;2020JJ00;861;852;;;;;;;;9
29903;T001038;5 - 10 jaar;GM0893;2020JJ00;548;536;;;;;;;;12
29924;T001038;5 - 10 jaar;GM0373;2020JJ00;1162;1139;;;;;;;;23
29945;T001038;5 - 10 jaar;GM0748;2020JJ00;3352;3313;;;;;;;;39
29966;T001038;5 - 10 jaar;GM0207;2020JJ00;;;;;;;;;;
29987;T001038;5 - 10 jaar;GM0492;2020JJ00;;;;;;;;;;
30008;T001038;5 - 10 jaar;GM0493;2020JJ00;;;;;;;;;;
30029;T001038;5 - 10 jaar;GM1859;2020JJ00;1958;1930;;;;;;;;28
30050;T001038;5 - 10 jaar;GM1721;2020JJ00;1563;1538;;;;;;;;25
30071;T001038;5 - 10 jaar;GM0568;2020JJ00;;;;;;;;;;
